transfer_id,transfer_date,scheduled_date,car_id,from_compound_id,to_compound_id,distance_km,truck_id,cars_per_truck,truck_fill_rate,cost_eur,reason,lead_time_days
TRF_000163,2024-02-08,2024-02-07,CAR_0009261,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00048,3,0.38,23.25,repair_routing,1
TRF_000164,2024-02-08,2024-02-06,CAR_0009411,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00047,4,0.5,56.9,repair_routing,2
TRF_000165,2024-02-08,2024-02-06,CAR_0009412,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00047,4,0.5,56.9,repair_routing,2
TRF_000166,2024-02-08,2024-02-06,CAR_0009413,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00047,4,0.5,56.9,repair_routing,2
TRF_000167,2024-02-08,2024-02-06,CAR_0009414,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00047,4,0.5,56.9,repair_routing,2
TRF_000168,2024-02-09,2024-02-07,CAR_0009473,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00051,5,0.62,60.37,capacity_overflow,2
TRF_000169,2024-02-09,2024-02-07,CAR_0009474,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00051,5,0.62,60.37,capacity_overflow,2
TRF_000170,2024-02-09,2024-02-07,CAR_0009475,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00051,5,0.62,60.37,capacity_overflow,2
TRF_000171,2024-02-09,2024-02-07,CAR_0009476,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00051,5,0.62,60.37,capacity_overflow,2
TRF_000172,2024-02-09,2024-02-07,CAR_0009477,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00051,5,0.62,60.37,capacity_overflow,2
TRF_000173,2024-02-09,2024-02-08,CAR_0009664,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00050,5,0.62,22.53,demand_rebalancing,1
TRF_000174,2024-02-09,2024-02-08,CAR_0009665,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00050,5,0.62,22.53,demand_rebalancing,1
TRF_000175,2024-02-09,2024-02-08,CAR_0009666,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00050,5,0.62,22.53,demand_rebalancing,1
TRF_000176,2024-02-09,2024-02-08,CAR_0009667,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00050,5,0.62,22.53,demand_rebalancing,1
TRF_000177,2024-02-09,2024-02-08,CAR_0009668,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00050,5,0.62,22.53,demand_rebalancing,1
TRF_000178,2024-02-12,2024-02-10,CAR_0010143,CPD_BERLIN_01,CPD_BREMEN_01,410,TRUCK_00052,1,0.12,270.5,remarketing_routing,2
TRF_000179,2024-02-13,2024-02-12,CAR_0010250,CPD_STUTTGART_01,CPD_FRANKFURT_01,199,TRUCK_00053,1,0.12,154.45,remarketing_routing,1
TRF_000180,2024-02-14,2024-02-12,CAR_0010538,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00054,2,0.25,150.93,capacity_overflow,2
TRF_000181,2024-02-14,2024-02-12,CAR_0010539,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00054,2,0.25,150.93,capacity_overflow,2
TRF_000182,2024-02-15,2024-02-13,CAR_0010882,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00057,8,1.0,37.73,capacity_overflow,2
TRF_000183,2024-02-15,2024-02-13,CAR_0010883,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00057,8,1.0,37.73,capacity_overflow,2
TRF_000184,2024-02-15,2024-02-13,CAR_0010884,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00057,8,1.0,37.73,capacity_overflow,2
TRF_000185,2024-02-15,2024-02-13,CAR_0010885,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00057,8,1.0,37.73,capacity_overflow,2
TRF_000186,2024-02-15,2024-02-13,CAR_0010886,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00057,8,1.0,37.73,capacity_overflow,2
TRF_000187,2024-02-15,2024-02-13,CAR_0010887,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00057,8,1.0,37.73,capacity_overflow,2
TRF_000188,2024-02-15,2024-02-13,CAR_0010888,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00057,8,1.0,37.73,capacity_overflow,2
TRF_000189,2024-02-15,2024-02-13,CAR_0010889,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00057,8,1.0,37.73,capacity_overflow,2
TRF_000190,2024-02-15,2024-02-13,CAR_0010890,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00058,3,0.38,100.62,capacity_overflow,2
TRF_000191,2024-02-15,2024-02-13,CAR_0010891,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00058,3,0.38,100.62,capacity_overflow,2
TRF_000192,2024-02-15,2024-02-13,CAR_0010892,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00058,3,0.38,100.62,capacity_overflow,2
TRF_000193,2024-02-15,2024-02-13,CAR_0011097,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00056,5,0.62,62.9,demand_rebalancing,2
TRF_000194,2024-02-15,2024-02-13,CAR_0011098,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00056,5,0.62,62.9,demand_rebalancing,2
TRF_000195,2024-02-15,2024-02-13,CAR_0011099,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00056,5,0.62,62.9,demand_rebalancing,2
TRF_000196,2024-02-15,2024-02-13,CAR_0011100,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00056,5,0.62,62.9,demand_rebalancing,2
TRF_000197,2024-02-15,2024-02-13,CAR_0011101,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00056,5,0.62,62.9,demand_rebalancing,2
TRF_000198,2024-02-15,2024-02-14,CAR_0011115,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00055,4,0.5,28.16,repair_routing,1
TRF_000199,2024-02-15,2024-02-14,CAR_0011116,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00055,4,0.5,28.16,repair_routing,1
TRF_000200,2024-02-15,2024-02-14,CAR_0011117,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00055,4,0.5,28.16,repair_routing,1
TRF_000201,2024-02-15,2024-02-14,CAR_0011118,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00055,4,0.5,28.16,repair_routing,1
TRF_000202,2024-02-16,2024-02-14,CAR_0011230,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00061,8,1.0,37.73,capacity_overflow,2
TRF_000203,2024-02-16,2024-02-14,CAR_0011231,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00061,8,1.0,37.73,capacity_overflow,2
TRF_000204,2024-02-16,2024-02-14,CAR_0011232,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00061,8,1.0,37.73,capacity_overflow,2
TRF_000205,2024-02-16,2024-02-14,CAR_0011233,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00061,8,1.0,37.73,capacity_overflow,2
TRF_000206,2024-02-16,2024-02-14,CAR_0011234,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00061,8,1.0,37.73,capacity_overflow,2
TRF_000207,2024-02-16,2024-02-14,CAR_0011235,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00061,8,1.0,37.73,capacity_overflow,2
TRF_000208,2024-02-16,2024-02-14,CAR_0011236,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00061,8,1.0,37.73,capacity_overflow,2
TRF_000209,2024-02-16,2024-02-14,CAR_0011237,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00061,8,1.0,37.73,capacity_overflow,2
TRF_000210,2024-02-16,2024-02-14,CAR_0011238,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00062,3,0.38,100.62,capacity_overflow,2
TRF_000211,2024-02-16,2024-02-14,CAR_0011239,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00062,3,0.38,100.62,capacity_overflow,2
TRF_000212,2024-02-16,2024-02-14,CAR_0011240,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00062,3,0.38,100.62,capacity_overflow,2
TRF_000213,2024-02-16,2024-02-14,CAR_0011433,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00060,5,0.62,62.9,demand_rebalancing,2
TRF_000214,2024-02-16,2024-02-14,CAR_0011434,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00060,5,0.62,62.9,demand_rebalancing,2
TRF_000215,2024-02-16,2024-02-14,CAR_0011435,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00060,5,0.62,62.9,demand_rebalancing,2
TRF_000216,2024-02-16,2024-02-14,CAR_0011436,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00060,5,0.62,62.9,demand_rebalancing,2
TRF_000217,2024-02-16,2024-02-14,CAR_0011437,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00060,5,0.62,62.9,demand_rebalancing,2
TRF_000218,2024-02-16,2024-02-14,CAR_0011506,CPD_DRESDEN_01,CPD_BERLIN_01,215,TRUCK_00059,1,0.12,163.25,remarketing_routing,2
TRF_000219,2024-02-21,2024-02-19,CAR_0012574,CPD_DRESDEN_01,CPD_NUREMBERG_01,337,TRUCK_00063,1,0.12,230.35,remarketing_routing,2
TRF_000220,2024-02-22,2024-02-21,CAR_0012659,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00066,2,0.25,24.7,repair_routing,1
TRF_000221,2024-02-22,2024-02-21,CAR_0012660,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00066,2,0.25,24.7,repair_routing,1
TRF_000222,2024-02-22,2024-02-21,CAR_0012867,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00064,4,0.5,28.16,repair_routing,1
TRF_000223,2024-02-22,2024-02-21,CAR_0012868,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00064,4,0.5,28.16,repair_routing,1
TRF_000224,2024-02-22,2024-02-21,CAR_0012869,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00064,4,0.5,28.16,repair_routing,1
TRF_000225,2024-02-22,2024-02-21,CAR_0012870,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00064,4,0.5,28.16,repair_routing,1
TRF_000226,2024-02-22,2024-02-20,CAR_0012925,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00065,4,0.5,75.46,repair_routing,2
TRF_000227,2024-02-22,2024-02-20,CAR_0012926,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00065,4,0.5,75.46,repair_routing,2
TRF_000228,2024-02-22,2024-02-20,CAR_0012927,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00065,4,0.5,75.46,repair_routing,2
TRF_000229,2024-02-22,2024-02-20,CAR_0012928,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00065,4,0.5,75.46,repair_routing,2
TRF_000230,2024-02-26,2024-02-24,CAR_0013736,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00067,1,0.12,227.6,remarketing_routing,2
TRF_000231,2024-02-27,2024-02-26,CAR_0014009,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00069,3,0.38,37.55,repair_routing,1
TRF_000232,2024-02-27,2024-02-26,CAR_0014010,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00069,3,0.38,37.55,repair_routing,1
TRF_000233,2024-02-27,2024-02-26,CAR_0014011,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00069,3,0.38,37.55,repair_routing,1
TRF_000234,2024-02-27,2024-02-25,CAR_0014060,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00068,1,0.12,227.6,repair_routing,2
TRF_000235,2024-02-28,2024-02-27,CAR_0014204,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00072,1,0.12,152.8,repair_routing,1
TRF_000236,2024-02-28,2024-02-27,CAR_0014244,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00070,2,0.25,34.88,repair_routing,1
TRF_000237,2024-02-28,2024-02-27,CAR_0014245,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00070,2,0.25,34.88,repair_routing,1
TRF_000238,2024-02-28,2024-02-27,CAR_0014322,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00071,1,0.12,112.65,remarketing_routing,1
TRF_000239,2024-02-29,2024-02-28,CAR_0014703,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00073,2,0.25,56.33,demand_rebalancing,1
TRF_000240,2024-02-29,2024-02-28,CAR_0014704,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00073,2,0.25,56.33,demand_rebalancing,1
TRF_000241,2024-03-01,2024-02-28,CAR_0014934,CPD_DUSSELDORF_01,CPD_BREMEN_01,322,TRUCK_00074,1,0.12,222.1,remarketing_routing,2
TRF_000242,2024-03-04,2024-03-03,CAR_0015495,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00076,2,0.25,56.33,demand_rebalancing,1
TRF_000243,2024-03-04,2024-03-03,CAR_0015496,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00076,2,0.25,56.33,demand_rebalancing,1
TRF_000244,2024-03-04,2024-03-02,CAR_0015566,CPD_BERLIN_01,CPD_BREMEN_01,410,TRUCK_00075,1,0.12,270.5,remarketing_routing,2
TRF_000245,2024-03-05,2024-03-04,CAR_0015779,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00077,1,0.12,69.75,repair_routing,1
TRF_000246,2024-03-05,2024-03-04,CAR_0015869,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00078,2,0.25,56.33,demand_rebalancing,1
TRF_000247,2024-03-05,2024-03-04,CAR_0015870,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00078,2,0.25,56.33,demand_rebalancing,1
TRF_000248,2024-03-07,2024-03-05,CAR_0016397,CPD_STUTTGART_01,CPD_MUNICH_02,240,TRUCK_00079,1,0.12,177.0,remarketing_routing,2
TRF_000249,2024-03-08,2024-03-07,CAR_0016883,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00080,2,0.25,56.33,repair_routing,1
TRF_000250,2024-03-08,2024-03-07,CAR_0016884,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00080,2,0.25,56.33,repair_routing,1
TRF_000251,2024-03-12,2024-03-11,CAR_0017561,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00081,1,0.12,69.75,repair_routing,1
TRF_000252,2024-03-13,2024-03-10,CAR_0017764,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00083,8,1.0,57.81,capacity_overflow,3
TRF_000253,2024-03-13,2024-03-10,CAR_0017765,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00083,8,1.0,57.81,capacity_overflow,3
TRF_000254,2024-03-13,2024-03-10,CAR_0017766,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00083,8,1.0,57.81,capacity_overflow,3
TRF_000255,2024-03-13,2024-03-10,CAR_0017767,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00083,8,1.0,57.81,capacity_overflow,3
TRF_000256,2024-03-13,2024-03-10,CAR_0017768,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00083,8,1.0,57.81,capacity_overflow,3
TRF_000257,2024-03-13,2024-03-10,CAR_0017769,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00083,8,1.0,57.81,capacity_overflow,3
TRF_000258,2024-03-13,2024-03-10,CAR_0017770,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00083,8,1.0,57.81,capacity_overflow,3
TRF_000259,2024-03-13,2024-03-10,CAR_0017771,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00083,8,1.0,57.81,capacity_overflow,3
TRF_000260,2024-03-13,2024-03-10,CAR_0017772,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00084,3,0.38,154.15,capacity_overflow,3
TRF_000261,2024-03-13,2024-03-10,CAR_0017773,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00084,3,0.38,154.15,capacity_overflow,3
TRF_000262,2024-03-13,2024-03-10,CAR_0017774,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00084,3,0.38,154.15,capacity_overflow,3
TRF_000263,2024-03-13,2024-03-11,CAR_0018015,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00082,1,0.12,227.6,repair_routing,2
TRF_000264,2024-03-14,2024-03-11,CAR_0018091,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00087,6,0.75,77.08,demand_rebalancing,3
TRF_000265,2024-03-14,2024-03-11,CAR_0018092,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00087,6,0.75,77.08,demand_rebalancing,3
TRF_000266,2024-03-14,2024-03-11,CAR_0018093,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00087,6,0.75,77.08,demand_rebalancing,3
TRF_000267,2024-03-14,2024-03-11,CAR_0018094,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00087,6,0.75,77.08,demand_rebalancing,3
TRF_000268,2024-03-14,2024-03-11,CAR_0018095,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00087,6,0.75,77.08,demand_rebalancing,3
TRF_000269,2024-03-14,2024-03-11,CAR_0018096,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00087,6,0.75,77.08,demand_rebalancing,3
TRF_000270,2024-03-14,2024-03-13,CAR_0018301,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00086,2,0.25,56.33,demand_rebalancing,1
TRF_000271,2024-03-14,2024-03-13,CAR_0018302,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00086,2,0.25,56.33,demand_rebalancing,1
TRF_000272,2024-03-14,2024-03-13,CAR_0018316,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00085,4,0.5,28.16,repair_routing,1
TRF_000273,2024-03-14,2024-03-13,CAR_0018317,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00085,4,0.5,28.16,repair_routing,1
TRF_000274,2024-03-14,2024-03-13,CAR_0018318,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00085,4,0.5,28.16,repair_routing,1
TRF_000275,2024-03-14,2024-03-13,CAR_0018319,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00085,4,0.5,28.16,repair_routing,1
TRF_000276,2024-03-15,2024-03-12,CAR_0018451,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00088,3,0.38,154.15,demand_rebalancing,3
TRF_000277,2024-03-15,2024-03-12,CAR_0018452,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00088,3,0.38,154.15,demand_rebalancing,3
TRF_000278,2024-03-15,2024-03-12,CAR_0018453,CPD_MUNICH_01,CPD_BREMEN_01,759,TRUCK_00088,3,0.38,154.15,demand_rebalancing,3
TRF_000279,2024-03-15,2024-03-14,CAR_0018473,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00089,5,0.62,9.88,repair_routing,1
TRF_000280,2024-03-15,2024-03-14,CAR_0018474,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00089,5,0.62,9.88,repair_routing,1
TRF_000281,2024-03-15,2024-03-14,CAR_0018475,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00089,5,0.62,9.88,repair_routing,1
TRF_000282,2024-03-15,2024-03-14,CAR_0018476,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00089,5,0.62,9.88,repair_routing,1
TRF_000283,2024-03-15,2024-03-14,CAR_0018477,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00089,5,0.62,9.88,repair_routing,1
TRF_000284,2024-03-18,2024-03-16,CAR_0018927,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00093,2,0.25,150.93,demand_rebalancing,2
TRF_000285,2024-03-18,2024-03-16,CAR_0018928,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00093,2,0.25,150.93,demand_rebalancing,2
TRF_000286,2024-03-18,2024-03-16,CAR_0019147,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00092,4,0.5,78.62,demand_rebalancing,2
TRF_000287,2024-03-18,2024-03-16,CAR_0019148,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00092,4,0.5,78.62,demand_rebalancing,2
TRF_000288,2024-03-18,2024-03-16,CAR_0019149,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00092,4,0.5,78.62,demand_rebalancing,2
TRF_000289,2024-03-18,2024-03-16,CAR_0019150,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00092,4,0.5,78.62,demand_rebalancing,2
TRF_000290,2024-03-18,2024-03-17,CAR_0019163,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00091,1,0.12,112.65,repair_routing,1
TRF_000291,2024-03-18,2024-03-16,CAR_0019203,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00090,5,0.62,45.52,repair_routing,2
TRF_000292,2024-03-18,2024-03-16,CAR_0019204,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00090,5,0.62,45.52,repair_routing,2
TRF_000293,2024-03-18,2024-03-16,CAR_0019205,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00090,5,0.62,45.52,repair_routing,2
TRF_000294,2024-03-18,2024-03-16,CAR_0019206,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00090,5,0.62,45.52,repair_routing,2
TRF_000295,2024-03-18,2024-03-16,CAR_0019207,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00090,5,0.62,45.52,repair_routing,2
TRF_000296,2024-03-19,2024-03-17,CAR_0019540,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00094,4,0.5,75.46,repair_routing,2
TRF_000297,2024-03-19,2024-03-17,CAR_0019541,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00094,4,0.5,75.46,repair_routing,2
TRF_000298,2024-03-19,2024-03-17,CAR_0019542,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00094,4,0.5,75.46,repair_routing,2
TRF_000299,2024-03-19,2024-03-17,CAR_0019543,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00094,4,0.5,75.46,repair_routing,2
TRF_000300,2024-03-20,2024-03-18,CAR_0019601,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00095,3,0.38,100.62,demand_rebalancing,2
TRF_000301,2024-03-20,2024-03-18,CAR_0019602,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00095,3,0.38,100.62,demand_rebalancing,2
TRF_000302,2024-03-20,2024-03-18,CAR_0019603,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00095,3,0.38,100.62,demand_rebalancing,2
TRF_000303,2024-03-20,2024-03-19,CAR_0019666,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00096,2,0.25,76.4,repair_routing,1
TRF_000304,2024-03-20,2024-03-19,CAR_0019667,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00096,2,0.25,76.4,repair_routing,1
TRF_000305,2024-03-20,2024-03-18,CAR_0019668,CPD_NUREMBERG_01,CPD_STUTTGART_01,204,TRUCK_00097,1,0.12,157.2,remarketing_routing,2
TRF_000306,2024-03-21,2024-03-19,CAR_0019961,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00100,6,0.75,50.31,demand_rebalancing,2
TRF_000307,2024-03-21,2024-03-19,CAR_0019962,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00100,6,0.75,50.31,demand_rebalancing,2
TRF_000308,2024-03-21,2024-03-19,CAR_0019963,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00100,6,0.75,50.31,demand_rebalancing,2
TRF_000309,2024-03-21,2024-03-19,CAR_0019964,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00100,6,0.75,50.31,demand_rebalancing,2
TRF_000310,2024-03-21,2024-03-19,CAR_0019965,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00100,6,0.75,50.31,demand_rebalancing,2
TRF_000311,2024-03-21,2024-03-19,CAR_0019966,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00100,6,0.75,50.31,demand_rebalancing,2
TRF_000312,2024-03-21,2024-03-20,CAR_0019981,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00101,1,0.12,49.4,repair_routing,1
TRF_000313,2024-03-21,2024-03-20,CAR_0020185,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00099,1,0.12,112.65,remarketing_routing,1
TRF_000314,2024-03-21,2024-03-19,CAR_0020256,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00098,5,0.62,60.37,repair_routing,2
TRF_000315,2024-03-21,2024-03-19,CAR_0020257,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00098,5,0.62,60.37,repair_routing,2
TRF_000316,2024-03-21,2024-03-19,CAR_0020258,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00098,5,0.62,60.37,repair_routing,2
TRF_000317,2024-03-21,2024-03-19,CAR_0020259,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00098,5,0.62,60.37,repair_routing,2
TRF_000318,2024-03-21,2024-03-19,CAR_0020260,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00098,5,0.62,60.37,repair_routing,2
TRF_000319,2024-03-22,2024-03-20,CAR_0020332,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00105,2,0.25,150.93,demand_rebalancing,2
TRF_000320,2024-03-22,2024-03-20,CAR_0020333,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00105,2,0.25,150.93,demand_rebalancing,2
TRF_000321,2024-03-22,2024-03-21,CAR_0020348,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00106,3,0.38,16.47,repair_routing,1
TRF_000322,2024-03-22,2024-03-21,CAR_0020349,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00106,3,0.38,16.47,repair_routing,1
TRF_000323,2024-03-22,2024-03-21,CAR_0020350,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00106,3,0.38,16.47,repair_routing,1
TRF_000324,2024-03-22,2024-03-21,CAR_0020535,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00104,2,0.25,56.33,demand_rebalancing,1
TRF_000325,2024-03-22,2024-03-21,CAR_0020536,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00104,2,0.25,56.33,demand_rebalancing,1
TRF_000326,2024-03-22,2024-03-20,CAR_0020589,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00103,1,0.12,227.6,repair_routing,2
